bookID,title,authors,isbn
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,0061245135
1218,The Last Assassin (John Rain  #5),Barry Eisler,0399153594
1226,Life of Pi,Yann Martel,0156030209
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,0828808392
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,0140285970
1241,A Million Little Pieces,James Frey,0307276902
1242,A Million Little Pieces of Feces,Python Bonkers,1411677315
1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,0061171468
1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,0787968331
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,0446394599
1255,Leadership in Organizations,Gary Yukl,0131494848
1265,Leadership,Rudolph W. Giuliani,0316861014
1274,Men Are from Mars  Women Are from Venus,John Gray,0060574216
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,0060192771
1281,Men Are from Mars  Women Are from Venus,John Gray,006123205X
1290,How to Succeed with Women,Ron  Louis/David Copeland,0735200300
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,0553381679
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,0517542021
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,0393324818
1302,Juiced Official Strategy Guide,Doug Walsh,0744005612
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,0140280197
1305,Gates of Fire,Steven Pressfield,055338368X
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,0553295411
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,0812590104
1315,The Afghan Campaign,Steven Pressfield,038551641X
1317,Tides of War,Steven Pressfield,0553381393
1318,Last of the Amazons,Steven Pressfield,0553382047
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,0446691437
1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,0826413013
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,0811701646
1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,0140442758
1327,Phaedrus,Plato/Robin Waterfield,0192802771
1328,Phaedrus,Plato/C.J. Rowe,0140449744
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,0879756322
1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,189031823X
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,0872207889
1342,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,0801435307
1351,Statesman,Plato/C.J. Rowe,0872204626
1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,0140449043
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,0140449086
1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,0140446389
1364,The History (Great Minds),Herodotus/Henry Francis Cary,0879757779
1365,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,0192824252
1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,0140440348
1367,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,0393959465
1368,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,0375400613
1369,The History,Herodotus/Peter Grene,0226327701
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,0140275363
1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,0872203522
1374,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,0374529051
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,0147712556
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,0140447946
1377,The Iliad,Homer/W.H.D. Rouse,0451527372
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,0872205428
1381,The Odyssey,Homer/Robert Fagles/Bernard Knox,0143039954
1382,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,0374525749
1383,The Odyssey,Homer/Richmond Lattimore,0060931957
1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,0140449116
1387,The Odyssey,Homer/W.H.D. Rouse,0451527364
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,086516584X
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,067499583X
1403,City Eclogue,Ed Roberson,1891190237
1405,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,0192837680
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,155832125X
1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,0141000589
1419,The Complete Works,William Shakespeare,0517092948
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,0521618746
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,1557831572
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,006251279X
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,0062513346
1426,Warrior of the Light,Paulo Coelho,0060527986
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,0060832819
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,0061122092
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,0060930136
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,0061124265
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,0140714545
1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,0764586033
1438,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,0764585681
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,0879232153
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith,0674991206
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,0872201686
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith,0674991222
1445,The Peloponnesian War,Thucydides/Steven Lattimore,0872203948
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,0393971678
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,0674991877
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,0929524357
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,0226307808
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,0226307840
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,0226307832
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,1590171802
1467,Ten Plays,Euripides/Moses Hadas/John Maclean,0553213636
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,0226307824
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,0226307816
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,0140449299
1474,Cyclops / Alcestis / Medea,Euripides/David Kovacs,0674995600
1475,Medea,Euripides/Donald J. Mastronarde,0521643864
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,0140447261
1479,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,0195125983
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,0413752801
1486,The Trojan Women and Hippolytus,Euripides,0486424626
1488,The Bacchae of Euripides: A Communion Rite,Wole Soyinka,0393325830
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,0192832603
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,0674995333
1494,Alcestis,Euripides/William Arrowsmith,0195061667
1495,Suppliant Women / Electra / Heracles,Euripides/David Kovacs,067499566X
1499,Medea,Euripides/Georgia Ann Machemer/Michael   Collier,0195145666
1504,Euripides: Medea,William Allan,071563187X
1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,0822004240
1509,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs,0674995740
1510,Helen / Phoenician Women / Orestes,Euripides/David Kovacs,0674996003
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,0715629948
1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,0226307662
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,0226307786
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,0226307948
1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,019513592X
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,0140443339
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,0872203905
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,0140441123
1525,The Oresteia,Aeschylus/Ted Hughes,0374527059
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,081221627X
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,0226307646
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill,0521539811
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford,1400041929
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,0812216717
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead,0486292428
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead,1419150014
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,0226307867
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles/Paul Roche,0452011671
1538,The Complete Plays,Sophocles/Paul Roche,0451527844
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts,015602764X
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox,0140444254
1546,Theban Plays,Sophocles/Peter Meineck/Paul Woodruff,0872205851
1547,The Theban Plays (Everyman's Library  #93),Sophocles/David Grene/Charles Segal,0679431322
1548,Electra and Other Plays,Sophocles/E.F. Watling,0140440283
1549,Antigone; Oedipus the Kingn; Electra,Sophocles/Edith Hall/H.D.F. Kitto,0192835882
1554,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas,1580495931
1555,The Oedipus Plays of Sophocles,Sophocles/Paul Roche,0451621603
1558,Oedipus Rex (Greek and Latin Classics),Sophocles/Roger D. Dawe,0521617359
1559,Oedipus the King,Sophocles/Bernard Knox/Cynthia Brantley Johnson,1416500332
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,0452007178
1561,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,Aristophanes/Jeffrey Henderson,0415907446
1562,The Complete Plays,Aristophanes/Moses Hadas,0553213431
1563,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,Aristophanes/David R. Slavitt,0812234561
1566,Clouds/Wasps/Birds (Aristophanes 1),Aristophanes/Peter Meineck,0872203611
1567,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein,0140448144
1568,Acharnians,Aristophanes/Jeffrey Henderson,1585100870
1571,Clouds,Aristophanes/Kenneth James Dover,0199120099
1572,Clouds/Wasps/Peace,Aristophanes/Jeffrey Henderson,0674995376
1576,Three Plays: The Wasps / The Poet and the Women / The Frogs,Aristophanes/David B. Barrett,0140441522
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts,0156027658
1579,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),Aristophanes/Jeffrey Henderson,0674995961
1584,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,W. John Campbell,0822007762
1585,Aristophanes and Athens: An Introduction to the Plays,Douglas M. MacDowell,0198721595
1586,Lysistrata,Aristophanes/Douglass Parker,0451616227
1590,Peace,Aristophanes/S. Douglas Olson,0198140819
1591,Lysistrata,Aristophanes/Sarah Ruden,0872206033
1592,The Knights / Peace / The Birds / The Assembly Women / Wealth,Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett,0140443320
1595,Genres in Dialogue: Plato and the Construct of Philosophy,Andrea Wilson Nightingale,0521774330
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,1400032717
1620,The Night Gardener,George Pelecanos,0316156507
1625,Twelfth Night,William Shakespeare,0743482778
1627,Brokeback Mountain,Annie Proulx,0743271327
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,0142000280
1634,Getting Things Done When You Are Not in Charge,Geoffrey M. Bellman,1576751724
1642,Formas breves,Ricardo Piglia,843392463X
1643,El último lector,Ricardo Piglia,8433968777
1645,Money to Burn,Ricardo Piglia/Amanda Hopkinson,1862076650
1646,Respiración artificial,Ricardo Piglia,8433924710
1654,Plata quemada,Ricardo Piglia,8433924621
1658,American Government: Continuity and Change  Alternate Edition,Karen  O'Connor/Larry J. Sabato,0321317106
1664,Essentials of American and Texas Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato,0321365208
1667,El túnel,Ernesto Sabato,8432216429
1681,The Confessions (Works of Saint Augustine 1),Augustine of Hippo/John E. Rotelle/Maria Boulding,1565480848
1684,The City of God,Augustine of Hippo/Thomas Merton/Marcus Dods,0679783199
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo/Bruce Harbert/John E. Rotelle,1565481240
1686,Augustine of Hippo: A Biography,Peter R.L. Brown,0520227573
1693,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.,0024021504
1698,Confessions  Books 1-13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed,0872201864
1702,Saint Augustine,Garry Wills,0143035983
1703,Augustine: A Very Short Introduction,Henry Chadwick,0192854526
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Augustine of Hippo/Boniface Ramsey/Edmund Hill,1565482018
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,0060934913
1710,Confesiones de un chef,Anthony Bourdain,8466308954
1713,The Metamorphoses of Ovid,Ovid/Allen Mandelbaum,0156001268
1715,Metamorphoses,Ovid/David Raeburn/Denis Feeney,014044789X
1718,Metamorphoses,Ovid/Bernard Knox/Charles    Martin,0393058107
1720,Ovid's Metamorphoses: Books 1-5,Ovid/William Scovil Anderson,0806128941
1721,Ovid’s Metamorphoses: Books 6-10,Ovid/William Scovil Anderson,0806114568
1722,Latin Via Ovid: A First Course,Norma Goldman/Jacob E. Nyenhuis,0814317324
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,0674992555
1728,The Poems of Exile: Tristia and the Black Sea Letters,Ovid/Peter Green,0520242602
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller,0674990471
1730,Metamorphoses: Volume I  Books I-VIII,Ovid/Frank Justus Miller,0674990463
1731,Practice! Practice!: A Latin Via Ovid Workbook,Norma Goldman/Michael  Rossi,0814326110
1744,Tibullus: A Commentary,Michael C.J. Putnam,0806115602
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,069101597X
1752,Antigone,Sophocles/Reginald Gibbons/Charles Segal,0195143108
1761,Antigone,Sophocles/Reginald Gibbons/Charles Segal,0195143736
1771,Object-Oriented Programming in C++,Richard Johnsonbaugh/Martin Kalin,0130158852
1796,The Iliad,Homer/Robert Fitzgerald,1857150600
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,Simon Goldhill,0226301192
1801,Reading Greek Tragedy,Simon Goldhill,0521315794
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,Simon Goldhill,0521011760
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Simon Goldhill,0521479347
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,1585424838
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui,0767907434
1823,Them: Adventures with Extremists,Jon Ronson,0743233212
1824,The Men Who Stare at Goats,Jon Ronson,0743270606
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,0393061310
1843,Caught Inside: A Surfer's Year on the California Coast,Daniel Duane,0865475091
1845,Into the Wild,Jon Krakauer,0385486804
1846,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge,0785268839
1848,Wild Swans: Three Daughters of China,Jung Chang,0743246985
1849,Wild Fire (John Corey  #4),Nelson DeMille,044657967X
1850,Born to Be Wild,Catherine Coulter,0515142395
1852,The Call of the Wild,Jack London/Avi,0439227143
1853,Wild About Books,Judy Sierra/Marc Brown,037582538X
